 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Cash flow rate over revenues
0.444011115,0.475741387,0.483698271,0.616454547,0.616454547,0.998508285,0.796826691,0.808754027,0.303504707,0.781007166,0.00082761,0.466928361
0.511041778,0.566288705,0.553776969,0.60991078,0.610126984,0.999099309,0.797538038,0.809416341,0.303511474,0.781682536,0.000134601,0.462813383
0.562570078,0.596162233,0.604422078,0.6118422,0.6118422,0.999158701,0.797669461,0.809537555,0.303616855,0.781825414,0.000102685,0.471536532
0.475942086,0.544864806,0.528186734,0.610739561,0.610739561,0.99898642,0.797461397,0.809381839,0.303613955,0.781633273,0.000257522,0.467247092
0.464729684,0.500490624,0.488516516,0.658830482,0.659205235,0.999035412,0.79735778,0.809082255,0.3033302,0.781320711,0.000986032,0.468845776
0.527909131,0.598724379,0.583864233,0.602019343,0.598848355,0.998946094,0.79784294,0.809734283,0.304364671,0.782024993,0.000106964,0.456490778
0.47652708,0.537287396,0.525617003,0.601709451,0.601709451,0.998971283,0.797390705,0.809312574,0.303521867,0.781576992,0.000127663,0.458765507
0.464388437,0.519188836,0.511376412,0.609860332,0.609925194,0.998972323,0.797338136,0.80926401,0.303427605,0.781519448,0.000258448,0.470097213
0.460000975,0.437963367,0.487071042,0.595035962,0.595035962,0.99868773,0.796729438,0.808638672,0.302959434,0.780982324,0.000304355,0.459632789
0.463754692,0.541321413,0.502382355,0.603792214,0.603792214,0.99893373,0.797475923,0.809348638,0.303749306,0.781491097,0.000198663,0.461664276
0.323258421,0.321740078,0.357942074,0.595958431,0.595958431,0.998771271,0.796098052,0.808103561,0.301681814,0.780507375,0.000235552,0.450381218
0.478574562,0.542411688,0.531077681,0.65777829,0.65777829,0.999029403,0.7974145,0.809343691,0.303441865,0.781598045,0.000969149,0.459500264
0.328620875,0.286088094,0.343487339,0.543183096,0.543183096,0.997320113,0.795250855,0.807302978,0.303237146,0.779429197,0.000841024,0.44623269
0.417686345,0.464784126,0.460998983,0.648712146,0.648712146,0.998694201,0.797010131,0.808958697,0.303436548,0.781186535,0.001159256,0.444535031
0.429239994,0.459496293,0.468172814,0.603208464,0.60279047,0.998917554,0.797149854,0.809087593,0.30321346,0.781326605,0.000198663,0.46057556
0.644859357,0.668229394,0.667434017,0.634738177,0.634738177,0.999429197,0.797961636,0.809726471,0.303561264,0.782016151,0.000199357,0.477384397
0.545556476,0.552769298,0.567964024,0.621902881,0.621902881,0.999133974,0.797613018,0.809404623,0.303569965,0.781669203,0.00028886,0.467183345
0.420318822,0.470780637,0.467530382,0.5922109,0.5922109,0.998769191,0.797090921,0.809045018,0.303420837,0.781307518,0.000177502,0.462362128
0.520401696,0.574738334,0.572300444,0.616274377,0.616274377,0.999067072,0.797532504,0.809450322,0.30356924,0.781711308,0.000265501,0.495672815
0.484034515,0.518752726,0.540232346,0.618566137,0.618566137,0.998846723,0.797215981,0.809203598,0.303477153,0.781709203,0.000522793,0.482931985
0.511188027,0.563835587,0.550939558,0.664552674,0.664552674,0.99910682,0.797549105,0.809414518,0.3035151,0.781680571,0.001000371,0.474210513
0.436796178,0.430058875,0.476417367,0.599482552,0.599482552,0.998791607,0.79702521,0.808974451,0.303259141,0.781323377,0.000271746,0.461223086
0.444791108,0.480647623,0.488944804,0.601579729,0.601579729,0.99889144,0.797259282,0.809190839,0.303459267,0.781473834,0.000205486,0.465299481
0.406766441,0.424934584,0.441565394,0.603049914,0.603049914,0.998746775,0.797134499,0.809075745,0.303543862,0.781308921,0.000373737,0.461731377
0.485107005,0.544265155,0.531720113,0.603460701,0.603467908,0.999014613,0.797406891,0.80932312,0.303459751,0.781575869,0.00011263,0.462779833
0.409447667,0.464511557,0.454681728,0.607705502,0.607705502,0.998953835,0.797255131,0.809189928,0.303321499,0.781440009,0.000241333,0.461640791
0.454151026,0.456770606,0.470849617,0.616951815,0.616951815,0.998589746,0.797045407,0.808847118,0.303716677,0.781058254,0.000754181,0.457067848
0.454004777,0.472961186,0.493441833,0.574590294,0.574590294,0.998435953,0.796558449,0.808559382,0.303187356,0.780725621,0.000228151,0.462813383
0.478135816,0.497001744,0.514642111,0.603230084,0.603230084,0.998871104,0.797210724,0.809120402,0.30341697,0.781371799,0.000252319,0.465054562
0.477794569,0.536142608,0.526794796,0.605543464,0.604505686,0.999001556,0.79739029,0.809312834,0.303457817,0.781574746,0.000142233,0.466267415
0.511188027,0.566179677,0.553295144,0.606177662,0.606617276,0.999001325,0.79762201,0.809471545,0.303863146,0.781741484,0.000176346,0.471449301
0.520791693,0.561436982,0.565822582,0.603857075,0.603857075,0.999008951,0.797523097,0.809424023,0.303674379,0.781684922,0.000124425,0.464093338
0.481207039,0.546391191,0.529471599,0.602451751,0.602451751,0.998978909,0.797403432,0.809322859,0.30352791,0.781581764,0.000131941,0.460820479
0.482474528,0.533362407,0.529096847,0.599576241,0.599605068,0.99894748,0.797396792,0.809312704,0.303582292,0.781579799,0.000117718,0.462675826
0.487836981,0.561600523,0.533647412,0.60357601,0.60357601,0.998979602,0.797500271,0.809398113,0.303695891,0.781613062,0.000149171,0.482591446
0.231365476,0.16277802,0.20675625,0.600051889,0.600051889,0.998780052,0.795984474,0.807789265,0.301465251,0.780126883,0.00029256,0.458000554
0.531760347,0.584659834,0.571925692,0.620209285,0.620209285,0.99914599,0.797746378,0.809574661,0.303777585,0.781824712,0.000249659,0.47694824
0.511480525,0.581116441,0.569034745,0.664170714,0.664170714,0.999156505,0.797528216,0.809454098,0.303374673,0.781723238,0.000944519,0.478962952
0.493004436,0.544537724,0.532255474,0.601579729,0.601579729,0.998965159,0.797410488,0.809322338,0.30356924,0.781560431,0.00013171,0.465889971
0.486715741,0.544973833,0.534022164,0.601868,0.601868,0.998989424,0.797409934,0.809326895,0.303517517,0.781586115,0.000111936,0.463954103
0.438356164,0.500817706,0.488141763,0.606192075,0.606055146,0.99892518,0.797327484,0.809261146,0.303507849,0.781514115,0.00024353,0.461941068
0.48574075,0.523604448,0.540500027,0.624742357,0.624742357,0.99887457,0.797278788,0.809265572,0.303528635,0.781520009,0.00059414,0.469238318
0.515575489,0.575828609,0.564162964,0.608534283,0.608065841,0.999049509,0.797496121,0.80940228,0.30354217,0.78166794,0.000151368,0.470026757
0.510993029,0.547099869,0.555971947,0.601752692,0.601752692,0.99898642,0.797435251,0.809350982,0.303568032,0.781615869,0.000113208,0.4650965
0.491541949,0.552878325,0.53611007,0.602365269,0.602365269,0.998987575,0.797413116,0.809327677,0.303526943,0.781586957,0.000121881,0.462251411
0.456101009,0.498146533,0.503560148,0.598797907,0.598783494,0.998930033,0.797300922,0.809229638,0.303451533,0.78151622,0.000122112,0.468070758
0.483547019,0.546936328,0.533004979,0.601197769,0.601197769,0.998965043,0.797438433,0.809352544,0.303618064,0.781612361,0.000125697,0.457304379
0.522010432,0.610935456,0.559665935,0.619791291,0.619791291,0.99908683,0.797846122,0.80966619,0.304075841,0.781748501,0.000302158,0.477065667
0.506215571,0.568360227,0.554365865,0.664869773,0.664869773,0.999040958,0.797530567,0.809425976,0.303620481,0.781692922,0.001071372,0.473385169
0.495003169,0.564435238,0.552277959,0.611712478,0.611604376,0.998972323,0.797430962,0.809361788,0.303590026,0.78162794,0.000285391,0.468099276
0.513040511,0.552333188,0.572461053,0.619856152,0.619856152,0.998955453,0.797388492,0.809367387,0.303551355,0.781629764,0.000434793,0.471623764
0.489933213,0.552442215,0.538626265,0.60878652,0.608815348,0.999061641,0.797510508,0.809406576,0.30354217,0.781673554,0.000151253,0.465494074
0.491298201,0.533744003,0.540285883,0.599770824,0.599770824,0.998955569,0.797363037,0.809302939,0.303506399,0.781558045,0.000112399,0.461634081
0.470725881,0.531781509,0.523582633,0.592290174,0.592290174,0.998793918,0.797391812,0.809315308,0.30389505,0.781574746,0.000154143,0.442661231
0.478330815,0.550425207,0.533004979,0.605478603,0.605478603,0.999045002,0.797469006,0.809405925,0.303504465,0.781671308,0.000114364,0.486084061
0.449714815,0.511447885,0.498902511,0.613024114,0.613024114,0.99891998,0.796860861,0.808776551,0.302703475,0.781077342,0.000360555,0.459260378
0.471067128,0.541048844,0.523207881,0.61509967,0.61509967,0.999124845,0.797394855,0.809308798,0.3032079,0.781558746,0.00018895,0.461414324
0.479842051,0.551624509,0.53380802,0.613038528,0.613038528,0.999130738,0.797600291,0.809514119,0.303554497,0.781786396,0.000149865,0.462097079
0.427338761,0.499291321,0.481663901,0.592945992,0.592945992,0.998850767,0.797079024,0.809063116,0.30322917,0.78129264,0.000107658,0.459953197
0.423195047,0.569068905,0.471599122,0.598473602,0.598473602,0.998519609,0.798895573,0.810733808,0.307096111,0.778573476,0.000527765,0.460726538
0.47545459,0.548680768,0.531505969,0.608844175,0.608844175,0.999087177,0.797500547,0.809439256,0.303471352,0.781711168,0.000126159,0.49303574
0.475015844,0.544319669,0.527116013,0.61260612,0.61260612,0.999119299,0.797504698,0.809411133,0.303411411,0.78167608,0.000154259,0.457804283
0.494418174,0.562200174,0.544408159,0.607316335,0.607316335,0.999084866,0.797567781,0.809457353,0.303593894,0.781726326,0.000104073,0.463249541
0.506898065,0.58138901,0.563520531,0.623084795,0.623084795,0.999308912,0.797801438,0.809703426,0.303533227,0.781992011,0.000132635,0.463715894
0.460927217,0.521914522,0.513410782,0.608836968,0.608836968,0.998978216,0.797311989,0.8092506,0.303369839,0.781546536,0.000235089,0.461605563
0.468922147,0.538813781,0.521334119,0.606235316,0.606235316,0.999015075,0.797431516,0.809352154,0.303501565,0.781613062,0.000156456,0.457869706
0.618778336,0.741441343,0.753680604,0.618948097,0.618948097,0.999075507,0.797511753,0.809490553,0.303515583,0.781762536,0.000300077,0.469426201
0.512455516,0.571140427,0.570266074,0.608541489,0.608541489,0.999070423,0.797497089,0.809419205,0.303500356,0.781695729,0.00013807,0.465500784
0.475600838,0.545028347,0.529150383,0.608685625,0.608685625,0.999090643,0.797513136,0.809432095,0.303486096,0.78171622,0.000120262,0.463737702
0.488909472,0.56345399,0.549922373,0.596066533,0.596066533,0.998886471,0.797468176,0.809413086,0.303834867,0.781663448,0.000121997,0.474438657
0.526007897,0.597852159,0.580544997,0.618703066,0.618703066,0.99923346,0.797738216,0.809616715,0.3035806,0.781910186,0.000137954,0.463752799
0.478574562,0.548789795,0.531345361,0.610393635,0.610393635,0.999024088,0.797441614,0.809360486,0.303500598,0.781622326,0.000214274,0.466337871
0.526300395,0.589784126,0.571711548,0.61718964,0.61718964,0.999044424,0.797482702,0.809381969,0.303529843,0.781642536,0.000302852,0.465255865
0.375810462,0.453227213,0.453236255,0.596441286,0.596441286,0.998902648,0.797304796,0.809255287,0.303515341,0.781508922,0.00011182,0.454986035
0.591771072,0.650894025,0.632528508,0.621477681,0.621477681,0.999154194,0.797638473,0.80950787,0.303572141,0.781780782,0.000261685,0.471060114
0.473017111,0.525894025,0.520745222,0.60009513,0.60009513,0.998954298,0.797345883,0.809274686,0.303479087,0.781526606,0.000118759,0.464348322
0.555988885,0.591528565,0.597087639,0.648438288,0.648438288,0.999118144,0.797568473,0.809438344,0.303525251,0.781714536,0.000730476,0.467958364
0.439867401,0.504688181,0.490015525,0.578849508,0.578849508,0.998423474,0.796668983,0.808640104,0.303406819,0.780630183,0.000309096,0.461734732
0.482718276,0.552387702,0.534236308,0.612130472,0.612130472,0.999114215,0.797553947,0.809450322,0.303508091,0.781712852,0.000151831,0.497840182
0.468434651,0.545191888,0.521280582,0.621355165,0.621355165,0.999207808,0.797496259,0.80941582,0.303211526,0.78158415,0.00020618,0.460679567
0.46165846,0.534234627,0.512447133,0.609009931,0.609009931,0.99903079,0.797287365,0.809201645,0.303216843,0.781385132,0.00018525,0.46201488
0.476965827,0.545082861,0.527651373,0.610018882,0.610018882,0.999096421,0.797528769,0.80942233,0.303501565,0.781689694,0.000135757,0.467834227
0.441817384,0.506487135,0.489480165,0.590495683,0.590495683,0.998793687,0.797019676,0.808934871,0.303245122,0.781157623,0.000125466,0.460466521
0.468434651,0.536360663,0.519085604,0.609031551,0.609031551,0.999074929,0.797386002,0.809278071,0.303296846,0.781533483,0.000141423,0.458399805
0.449081071,0.514500654,0.49986616,0.598906009,0.598906009,0.998888667,0.79707349,0.809014682,0.303140466,0.781297132,0.000165245,0.458435034
0.466825915,0.541266899,0.521387655,0.605896597,0.605896597,0.99906245,0.7974762,0.809417643,0.303480537,0.781656712,0.00010361,0.476206772
0.475259591,0.545627998,0.531505969,0.608455008,0.608455008,0.99903495,0.797429579,0.809365824,0.303456609,0.781641554,0.000172183,0.470075405
0.49480817,0.567924117,0.550243589,0.622976693,0.622976693,0.999283029,0.797701833,0.809609684,0.303413345,0.781890958,0.000156919,0.45835619
0.489006971,0.555658526,0.538786873,0.605255192,0.605255192,0.99904246,0.797456555,0.809370381,0.303488029,0.781633133,0.000113324,0.461422712
0.472870862,0.544592237,0.525509931,0.604419205,0.604419205,0.999037838,0.797457662,0.80937637,0.303499631,0.781629624,0.000104535,0.473417042
0.691512699,0.764718709,0.763745383,0.615777108,0.615777108,0.999191169,0.797662267,0.809569583,0.303536369,0.78184773,0.000133213,0.471781452
0.450007312,0.514064544,0.511911773,0.597291688,0.597291688,0.998844412,0.797194953,0.809186803,0.303445249,0.781436641,0.000183746,0.462120564
0.410471408,0.471489315,0.459607045,0.596412459,0.596412459,0.998491184,0.796651414,0.808643229,0.303234487,0.78085306,0.000523024,0.520849165
0.497830644,0.56563454,0.552117351,0.610119777,0.610119777,0.999063374,0.797562109,0.809470894,0.303628698,0.781761133,0.000170448,0.462227926
0.476917077,0.548353685,0.531291825,0.604959714,0.604959714,0.99900225,0.797425982,0.809352805,0.303518725,0.781615308,0.000148824,0.461832029
0.484278263,0.55571304,0.538305048,0.60874328,0.60874328,0.999092261,0.79754371,0.809458525,0.303536128,0.781727729,0.000119452,0.458659822
0.520547945,0.578881378,0.56394882,0.615171738,0.615171738,0.999054708,0.797460152,0.809359314,0.303468452,0.781623589,0.000260182,0.458988618
0.481694535,0.5710314,0.539161625,0.631941942,0.63106992,0.999006294,0.797512583,0.809442901,0.303661569,0.781640852,0.000563728,0.448195399
0.487203237,0.536960314,0.536270678,0.601500454,0.601500454,0.998977292,0.797390013,0.809316219,0.303508091,0.781589343,0.000118412,0.461748153
0.51542924,0.57468382,0.558595214,0.647969847,0.647969847,0.999086946,0.797538868,0.809419075,0.303538786,0.78164829,0.000754181,0.475425044
0.466484668,0.541157872,0.51913914,0.559074071,0.559074071,0.997678541,0.798046992,0.809934526,0.307372614,0.781675519,0.000737414,0.460652726
0.450348559,0.52333188,0.501846994,0.59838712,0.59838712,0.998726092,0.797227325,0.809170919,0.303749306,0.781328149,0.000319735,0.466195281
0.469799639,0.541157872,0.521869479,0.616368065,0.616368065,0.999109709,0.797403017,0.809312704,0.303253823,0.78152436,0.00022445,0.463913842
0.452493541,0.521260358,0.504523797,0.603359806,0.603359806,0.998931997,0.797209894,0.809155816,0.303287903,0.781401693,0.000193344,0.465913456
0.468873397,0.538268644,0.520852294,0.604527307,0.604527307,0.999016462,0.797465686,0.809378453,0.303558364,0.781639869,0.000127663,0.463313287
0.43196997,0.497764937,0.481449756,0.601168942,0.601168942,0.998968394,0.796747007,0.808714707,0.302403285,0.780926183,0.000121765,0.4693591
0.458099742,0.52785652,0.50977033,0.59993658,0.59993658,0.998875032,0.797283768,0.809212452,0.303536369,0.781442957,0.000195541,0.457985456
0.429434992,0.481519843,0.477220408,0.593356779,0.593356779,0.998847994,0.796584319,0.808574875,0.302370897,0.78094092,0.000117024,0.469105793
0.44108614,0.506541648,0.490657958,0.594502659,0.594502659,0.998778204,0.797163965,0.80909892,0.303529602,0.78134022,0.000205139,0.464110113
0.450982304,0.519570432,0.502703571,0.59414232,0.59414232,0.998773004,0.797139894,0.809091368,0.303498664,0.781332781,0.000204677,0.45956401
0.488714474,0.561327955,0.543551582,0.62089393,0.62089393,0.999303135,0.797704738,0.809612418,0.303376365,0.781892782,0.000103379,0.458842673
0.454248525,0.517117314,0.500936881,0.602783263,0.602783263,0.998912007,0.797302306,0.809207895,0.303491413,0.781453764,0.000204098,0.464306384
0.462682202,0.531454427,0.514588575,0.603201257,0.603201257,0.998980989,0.797383235,0.809309058,0.303488513,0.781569834,0.000141886,0.470135796
0.569687515,0.626962495,0.633010332,0.61741305,0.61741305,0.999107513,0.797582998,0.809498886,0.303572866,0.781770536,0.000243415,0.487989734
0.633354458,0.668665504,0.652390385,0.633195924,0.633195924,0.99915119,0.797619797,0.809469982,0.303545796,0.781740361,0.000452833,0.465220637
0.45605226,0.510630179,0.510841051,0.598805114,0.598805114,0.998889707,0.797195645,0.809150087,0.303351711,0.781387378,0.000162585,0.462335288
0.458830985,0.527474924,0.510733979,0.600354574,0.600354574,0.998893404,0.797115823,0.809054913,0.303204517,0.781338395,0.000183862,0.459161403
0.471408375,0.541593982,0.524385674,0.60914686,0.60914686,0.999034834,0.797477583,0.809396681,0.30354072,0.781661624,0.000183399,0.47844124
0.405450202,0.462112952,0.449702875,0.591958662,0.591958662,0.998687499,0.796529259,0.808477097,0.302610421,0.780668218,0.00025521,0.474339683
0.478525813,0.547208897,0.530595856,0.605774081,0.605774081,0.999007912,0.797465686,0.809379365,0.30357625,0.781645203,0.000156109,0.471216124
0.431823722,0.49634758,0.480379035,0.596549388,0.596549388,0.998865673,0.797133807,0.809074443,0.303294187,0.781310465,0.000150559,0.494215042
0.474820845,0.549116877,0.531720113,0.602473371,0.602473371,0.998984224,0.797426397,0.809361137,0.303556914,0.781623027,0.000126969,0.466314386
