cliente_id,respuesta,cobertura,genero,estado,prima_mensual,meses_sin_reclamo,meses_poliza,reclamos,polizas,poliza_tipo,canal
YK43172,No,Extended,M,Single,89,8,83,4,1,Personal Auto,Web
YZ36062,No,Basic,M,Single,67,3,30,2,2,Corporate Auto,Branch
SJ29837,No,Basic,F,Single,105,2,84,0,5,Personal Auto,Web
RC72799,No,Basic,F,Married,71,20,4,0,1,Personal Auto,Agent
AN67558,No,Basic,M,Single,102,16,1,1,1,Personal Auto,Call Center
EQ62488,No,Basic,F,Married,189,11,7,0,8,Personal Auto,Call Center
OA92714,No,Basic,F,Married,63,19,28,1,3,Personal Auto,Call Center
QS76805,No,Basic,M,Married,107,17,39,0,5,Corporate Auto,Branch
PQ46798,No,Basic,F,Single,113,11,40,0,6,Personal Auto,Agent
IA56290,No,Basic,F,Married,62,16,61,0,1,Personal Auto,Branch
XU35186,No,Basic,F,Single,70,6,95,2,1,Personal Auto,Branch
DR84620,No,Basic,M,Married,101,18,43,0,6,Personal Auto,Call Center
QG27547,Yes,Extended,F,Divorced,78,19,18,0,1,Personal Auto,Call Center
NM95102,Yes,Basic,M,Married,61,6,48,0,2,Personal Auto,Agent
KZ26788,Yes,Premium,F,Single,103,14,79,0,1,Personal Auto,Branch
GW25077,No,Extended,F,Married,134,15,71,0,1,Personal Auto,Branch
ZU91897,No,Basic,M,Married,67,4,6,0,2,Personal Auto,Agent
ZK38095,No,Basic,F,Single,68,35,35,0,1,Personal Auto,Call Center
TY84623,Yes,Basic,M,Married,62,15,7,0,2,Corporate Auto,Branch
IP69763,No,Premium,F,Married,181,18,36,0,2,Personal Auto,Agent
NF90665,No,Basic,M,Married,66,30,96,1,9,Personal Auto,Agent
KG53186,No,Extended,M,Married,79,15,94,0,1,Corporate Auto,Agent
KV57104,No,Basic,F,Married,68,2,33,0,2,Personal Auto,Agent
ZX93551,Yes,Extended,F,Divorced,78,19,18,0,1,Personal Auto,Call Center
TR18337,No,Basic,F,Divorced,73,15,72,0,2,Personal Auto,Branch
XV22744,No,Extended,F,Married,76,14,27,0,2,Personal Auto,Branch
KK27683,No,Basic,F,Married,106,4,67,0,1,Personal Auto,Branch
HX11651,No,Extended,M,Single,99,16,0,2,1,Personal Auto,Call Center
FD73388,Yes,Premium,F,Divorced,181,22,79,0,8,Personal Auto,Web
KF70569,No,Extended,M,Married,96,8,90,0,1,Personal Auto,Agent
CC94413,No,Basic,F,Married,72,6,7,1,8,Personal Auto,Agent
QO59138,No,Basic,M,Married,68,21,93,0,1,Personal Auto,Branch
JW58698,No,Extended,F,Married,80,23,4,0,1,Personal Auto,Web
GT57081,No,Basic,F,Single,66,23,38,0,4,Personal Auto,Branch
GU82475,No,Extended,M,Married,84,21,2,1,5,Personal Auto,Call Center
BG60187,No,Extended,M,Single,79,22,82,0,2,Personal Auto,Branch
TN73558,Yes,Extended,F,Married,96,31,34,0,1,Personal Auto,Agent
KK15032,No,Basic,F,Married,68,28,86,1,1,Personal Auto,Web
KA95160,No,Basic,F,Divorced,115,14,42,0,2,Personal Auto,Web
KD52867,No,Extended,F,Single,85,4,13,0,1,Personal Auto,Branch
WY53775,Yes,Basic,M,Married,117,17,41,1,9,Personal Auto,Web
HS94778,No,Basic,F,Married,100,5,6,0,2,Personal Auto,Call Center
EJ96266,No,Basic,F,Married,74,22,31,0,1,Personal Auto,Branch
RK53289,No,Basic,F,Single,72,9,40,0,5,Personal Auto,Agent
TX39594,No,Basic,F,Married,62,4,58,1,1,Personal Auto,Call Center
JM93892,No,Basic,M,Married,74,6,99,0,9,Corporate Auto,Branch
PY51000,No,Premium,M,Married,109,27,30,0,2,Personal Auto,Agent
HX74855,Yes,Basic,M,Married,61,16,55,0,1,Personal Auto,Agent
VE64781,No,Basic,F,Married,73,35,47,0,1,Personal Auto,Agent
KY57676,No,Basic,M,Divorced,72,20,90,0,2,Personal Auto,Agent
JL42497,No,Basic,F,Married,68,15,20,0,1,Personal Auto,Branch
WQ91717,No,Basic,F,Married,106,22,51,1,8,Special Auto,Branch
WO39817,No,Basic,M,Divorced,68,25,89,3,1,Personal Auto,Branch
HW20940,No,Basic,M,Married,106,15,39,0,1,Personal Auto,Agent
KE60943,No,Basic,M,Married,62,3,12,0,5,Special Auto,Call Center
ZI48518,No,Basic,F,Married,103,8,35,0,1,Personal Auto,Web
KI17749,No,Basic,F,Married,69,23,66,0,1,Personal Auto,Agent
DS50601,No,Extended,M,Married,84,2,64,1,2,Personal Auto,Agent
PU78245,No,Basic,F,Single,108,9,71,0,2,Personal Auto,Agent
MP96373,No,Basic,M,Married,71,33,39,1,3,Personal Auto,Call Center
QK62680,No,Premium,F,Married,117,11,37,0,3,Personal Auto,Agent
HN63935,No,Extended,M,Married,85,27,20,0,1,Personal Auto,Agent
ON30714,No,Basic,M,Married,61,7,35,0,3,Personal Auto,Branch
FM61329,No,Basic,M,Married,114,0,35,0,2,Personal Auto,Web
NK91656,No,Extended,M,Divorced,79,7,2,1,1,Personal Auto,Web
MS94619,No,Basic,F,Married,63,9,13,0,3,Personal Auto,Web
MO38507,No,Basic,M,Married,113,11,86,0,1,Personal Auto,Agent
PQ36549,No,Basic,M,Married,72,1,62,0,8,Personal Auto,Call Center
WG91434,No,Basic,M,Married,61,27,2,1,2,Personal Auto,Call Center
WR43077,No,Extended,M,Married,91,33,38,0,2,Corporate Auto,Agent
LR10110,Yes,Basic,F,Married,73,18,45,0,5,Corporate Auto,Call Center
XZ58588,No,Premium,M,Divorced,114,2,45,0,7,Corporate Auto,Agent
FX12602,No,Basic,M,Divorced,66,21,87,3,2,Personal Auto,Branch
BL55947,No,Basic,M,Married,72,5,38,0,9,Personal Auto,Agent
LA60344,No,Basic,M,Single,68,6,94,0,2,Personal Auto,Agent
KQ44803,No,Basic,M,Married,72,27,21,2,2,Personal Auto,Agent
QY81331,No,Basic,F,Married,71,35,7,1,2,Personal Auto,Agent
NP33989,No,Premium,F,Married,113,4,92,0,2,Personal Auto,Branch
CP30637,No,Extended,F,Married,122,1,94,0,1,Corporate Auto,Web
RW50070,No,Extended,M,Married,225,5,99,0,1,Personal Auto,Branch
LO42325,No,Basic,F,Married,71,21,51,4,5,Special Auto,Agent
YQ50209,No,Basic,M,Single,69,0,32,0,7,Corporate Auto,Agent
JP35025,No,Basic,F,Divorced,74,1,83,0,9,Corporate Auto,Call Center
WZ13788,No,Extended,F,Married,86,6,65,3,2,Corporate Auto,Web
IS21172,Yes,Extended,F,Married,124,28,49,0,1,Personal Auto,Agent
CL10476,No,Basic,M,Married,63,0,22,0,2,Corporate Auto,Agent
WO83615,No,Extended,M,Married,137,12,38,0,1,Corporate Auto,Branch
ZJ77881,No,Premium,F,Married,117,34,61,0,3,Personal Auto,Agent
GT37101,No,Basic,F,Divorced,67,25,74,0,4,Personal Auto,Call Center
WE13528,No,Basic,F,Divorced,63,16,42,0,2,Personal Auto,Branch
BT78503,No,Basic,M,Single,73,29,38,0,1,Corporate Auto,Agent
WM19967,No,Basic,F,Married,62,28,40,0,2,Personal Auto,Web
EW13798,Yes,Extended,F,Married,99,9,17,0,1,Personal Auto,Agent
RO18530,No,Basic,M,Single,65,4,35,0,1,Personal Auto,Agent
AY18433,No,Extended,F,Married,76,10,29,0,2,Special Auto,Branch
CS29328,No,Basic,M,Married,70,12,64,2,8,Personal Auto,Branch
QL75176,No,Premium,F,Single,113,5,90,0,2,Personal Auto,Branch
IO25161,No,Basic,F,Married,61,16,29,0,1,Personal Auto,Agent
FA82777,No,Basic,F,Single,64,27,32,3,5,Personal Auto,Agent
GR49281,Yes,Basic,M,Divorced,65,5,68,3,9,Personal Auto,Branch
ZW19492,No,Basic,M,Divorced,61,26,71,0,1,Personal Auto,Branch
UW88168,No,Extended,M,Married,76,11,97,0,1,Special Auto,Branch
XX53620,No,Basic,F,Married,71,4,19,0,1,Corporate Auto,Branch
IM90123,No,Extended,F,Married,127,4,50,0,2,Personal Auto,Call Center
BE33446,Yes,Extended,F,Single,130,12,15,0,1,Personal Auto,Agent
YW11227,No,Basic,M,Married,66,34,84,0,4,Personal Auto,Agent
UF32671,No,Basic,F,Single,66,9,85,0,3,Personal Auto,Call Center
ZW10467,No,Basic,F,Married,199,12,92,0,5,Personal Auto,Web
KK95092,No,Basic,M,Married,192,22,68,1,1,Personal Auto,Agent
HZ43637,No,Extended,F,Married,77,4,65,0,1,Special Auto,Agent
FY82691,No,Extended,F,Married,78,14,15,1,7,Corporate Auto,Agent
SO40738,No,Basic,F,Single,117,27,27,0,3,Corporate Auto,Web
MB83471,No,Premium,M,Divorced,112,27,46,0,4,Personal Auto,Agent
GA63091,No,Extended,M,Divorced,92,7,89,0,2,Personal Auto,Agent
AU75025,Yes,Basic,M,Married,118,31,83,0,1,Personal Auto,Agent
XF15789,No,Basic,F,Married,110,1,28,0,9,Personal Auto,Branch
SH13204,No,Basic,F,Single,65,2,73,0,8,Personal Auto,Agent
FX48006,No,Extended,M,Married,201,29,67,0,2,Personal Auto,Branch
HS69837,No,Basic,M,Divorced,100,5,72,0,3,Personal Auto,Branch
GL49408,No,Extended,M,Married,85,15,17,0,4,Corporate Auto,Branch
PK51938,No,Extended,F,Divorced,85,31,28,0,1,Corporate Auto,Branch
JE62426,No,Basic,F,Divorced,74,19,33,0,3,Personal Auto,Agent
IA31850,No,Basic,F,Single,63,3,5,0,6,Personal Auto,Agent
PP50567,No,Basic,M,Married,74,14,38,0,2,Corporate Auto,Agent
CS26667,Yes,Extended,M,Single,97,10,3,0,2,Special Auto,Branch
UF73578,Yes,Basic,M,Married,73,5,85,0,4,Personal Auto,Agent
MY23958,No,Basic,M,Single,116,20,9,2,6,Personal Auto,Branch
OP75571,No,Basic,F,Divorced,102,4,45,0,6,Personal Auto,Call Center
SI60881,No,Basic,F,Divorced,119,14,87,0,7,Personal Auto,Branch
DQ15807,No,Extended,M,Single,80,15,83,0,1,Personal Auto,Call Center
WU15684,No,Extended,F,Married,89,32,99,0,1,Corporate Auto,Branch
KR17533,No,Basic,M,Divorced,102,34,78,1,1,Personal Auto,Branch
IM98086,Yes,Extended,M,Divorced,81,0,41,0,1,Personal Auto,Call Center
XY48850,No,Basic,F,Single,74,24,98,0,5,Personal Auto,Agent
YT25875,No,Basic,F,Divorced,71,7,31,0,1,Personal Auto,Agent
TL59568,No,Premium,M,Married,116,6,28,0,2,Personal Auto,Agent
UE52886,No,Extended,M,Divorced,245,21,56,0,2,Personal Auto,Call Center
TM28833,No,Basic,M,Single,69,34,13,1,1,Personal Auto,Call Center
SQ60915,No,Extended,M,Divorced,98,29,81,0,1,Corporate Auto,Call Center
GU42084,No,Basic,M,Married,106,13,42,0,1,Corporate Auto,Branch
ZH93283,Yes,Extended,M,Single,86,21,35,0,3,Personal Auto,Agent
WF51811,Yes,Basic,F,Married,72,11,3,0,1,Personal Auto,Branch
RL51023,No,Basic,M,Single,64,0,56,0,3,Corporate Auto,Call Center
NQ67659,Yes,Basic,F,Divorced,106,18,95,0,2,Personal Auto,Web
KI45566,No,Basic,M,Married,100,1,25,0,4,Personal Auto,Branch
WB68229,No,Premium,F,Married,118,5,22,0,8,Personal Auto,Call Center
UF84144,No,Extended,M,Married,84,7,1,0,1,Corporate Auto,Call Center
ZH28312,No,Basic,F,Married,74,29,52,0,8,Corporate Auto,Branch
GK48045,No,Basic,F,Married,68,33,48,0,2,Personal Auto,Branch
HZ67642,No,Basic,M,Married,119,5,31,0,3,Personal Auto,Web
HE12295,No,Basic,M,Single,61,32,42,0,3,Personal Auto,Branch
XL66550,No,Basic,M,Divorced,193,11,85,0,1,Corporate Auto,Call Center
AL27471,No,Extended,M,Married,97,27,59,0,1,Personal Auto,Web
NG94479,No,Basic,F,Married,68,5,9,0,1,Corporate Auto,Branch
WR58220,No,Extended,M,Single,124,15,86,0,8,Personal Auto,Web
RT64920,No,Basic,M,Married,73,8,87,0,7,Personal Auto,Web
IR58695,No,Extended,M,Married,77,31,33,0,3,Corporate Auto,Web
AS93181,No,Basic,F,Married,116,12,45,0,1,Personal Auto,Call Center
ML23548,No,Extended,F,Married,131,18,62,1,3,Personal Auto,Call Center
PU71194,No,Premium,F,Divorced,295,11,69,0,2,Personal Auto,Branch
QT46430,No,Basic,F,Married,111,17,53,2,6,Personal Auto,Call Center
WP83694,No,Extended,F,Married,131,16,11,0,1,Personal Auto,Agent
UE19977,No,Premium,F,Divorced,111,31,76,0,1,Personal Auto,Web
WC83942,No,Extended,M,Married,81,27,19,0,2,Corporate Auto,Web
HZ62410,No,Extended,M,Single,79,6,55,0,1,Personal Auto,Agent
CE72177,No,Basic,F,Married,69,23,0,0,3,Personal Auto,Agent
YI89801,No,Basic,F,Single,65,28,48,0,1,Corporate Auto,Agent
KB53430,Yes,Basic,M,Married,61,7,38,0,1,Personal Auto,Web
KB50999,No,Basic,F,Married,68,0,62,0,3,Personal Auto,Call Center
JO17193,Yes,Basic,M,Divorced,63,21,12,0,1,Personal Auto,Agent
BO42776,No,Basic,M,Married,108,16,83,0,2,Corporate Auto,Agent
OZ19432,No,Premium,F,Married,113,12,70,3,1,Special Auto,Branch
VT34834,No,Basic,M,Married,68,11,90,0,4,Personal Auto,Branch
MI65698,No,Premium,F,Divorced,118,33,20,0,1,Personal Auto,Agent
IG85969,No,Basic,F,Single,72,22,58,0,5,Personal Auto,Call Center
SE72928,Yes,Basic,M,Single,116,8,23,0,8,Personal Auto,Agent
QV47358,No,Basic,F,Single,70,12,58,0,2,Personal Auto,Call Center
HR50405,No,Basic,F,Married,73,31,11,0,1,Personal Auto,Branch
MN53151,No,Basic,M,Divorced,117,4,11,0,2,Personal Auto,Agent
VD64777,No,Basic,F,Single,67,9,78,0,1,Personal Auto,Web
EG21289,No,Basic,F,Married,191,29,6,0,1,Personal Auto,Call Center
YI85251,No,Extended,M,Married,92,30,67,0,2,Personal Auto,Agent
RD61361,No,Extended,F,Single,84,0,76,0,4,Personal Auto,Branch
PG26401,No,Basic,M,Married,114,10,83,0,8,Personal Auto,Call Center
NV91476,No,Premium,F,Married,119,6,97,0,7,Personal Auto,Web
SJ16410,No,Extended,M,Single,98,6,67,0,3,Personal Auto,Agent
BI17208,No,Basic,M,Married,74,6,61,0,1,Personal Auto,Call Center
WR70403,No,Extended,M,Divorced,82,13,87,0,7,Personal Auto,Agent
ZZ22858,No,Basic,F,Married,187,2,84,0,3,Personal Auto,Branch
EZ75048,No,Extended,M,Married,77,16,19,0,1,Personal Auto,Call Center
CN31328,No,Basic,F,Divorced,70,10,37,0,9,Personal Auto,Web
ZP91150,No,Premium,M,Single,113,10,97,0,9,Corporate Auto,Web
LC77957,No,Basic,M,Married,106,15,20,0,3,Personal Auto,Branch
PT34656,Yes,Basic,F,Married,67,0,13,0,9,Personal Auto,Agent
MI99404,Yes,Basic,M,Single,65,15,26,0,3,Personal Auto,Agent
AI58313,No,Basic,F,Divorced,116,25,88,1,2,Personal Auto,Call Center
VA60020,No,Extended,F,Married,83,15,8,0,1,Special Auto,Agent
TW53467,No,Basic,M,Single,66,27,28,0,3,Personal Auto,Agent
IC11062,Yes,Extended,F,Married,139,16,50,0,1,Personal Auto,Branch
OO11531,No,Basic,F,Married,63,29,78,0,1,Personal Auto,Agent
JV80614,No,Basic,M,Married,73,4,77,0,1,Personal Auto,Call Center
IC70693,No,Basic,F,Married,199,25,15,0,7,Corporate Auto,Web
JY45326,No,Basic,M,Married,186,27,76,2,1,Personal Auto,Call Center
QW17940,No,Basic,M,Married,67,18,58,0,1,Corporate Auto,Branch
AV25133,No,Extended,F,Single,92,31,24,1,1,Personal Auto,Web
QJ57215,No,Extended,F,Single,123,14,97,0,1,Personal Auto,Branch
IG94072,No,Extended,F,Married,123,3,49,0,6,Personal Auto,Branch
WC28543,No,Basic,M,Married,64,21,73,0,1,Personal Auto,Call Center
DH13219,No,Extended,M,Married,85,34,40,1,1,Corporate Auto,Call Center
ET80689,No,Basic,M,Married,109,26,75,0,3,Special Auto,Branch
JD10245,No,Basic,M,Divorced,109,4,27,1,1,Personal Auto,Agent
XO96556,Yes,Basic,M,Married,63,15,67,0,1,Personal Auto,Web
UJ61336,No,Basic,F,Married,71,32,21,2,9,Personal Auto,Web
XS94482,No,Basic,F,Single,61,7,71,3,9,Personal Auto,Web
QX57337,No,Basic,F,Single,72,22,1,3,1,Personal Auto,Call Center
CZ35936,No,Basic,F,Single,112,9,51,0,4,Corporate Auto,Agent
IM41800,No,Basic,M,Married,70,6,61,3,2,Personal Auto,Web
GI70742,No,Basic,F,Married,71,20,35,0,2,Personal Auto,Call Center
HQ32112,No,Extended,M,Married,130,22,27,0,1,Personal Auto,Branch
CC85895,No,Basic,F,Married,106,7,17,0,3,Personal Auto,Branch
CF40646,No,Basic,M,Married,119,17,23,0,1,Personal Auto,Web
RF39856,No,Basic,M,Married,115,35,30,0,2,Corporate Auto,Branch
VT85216,No,Basic,M,Single,73,6,97,0,9,Personal Auto,Agent
SW69117,No,Extended,M,Married,90,13,7,0,8,Corporate Auto,Call Center
EI58852,No,Extended,F,Married,76,7,16,0,2,Personal Auto,Branch
FN61865,No,Premium,F,Single,110,6,43,0,1,Personal Auto,Call Center
LI11560,No,Basic,F,Married,69,4,0,0,9,Personal Auto,Agent
NY12562,No,Basic,F,Single,64,20,4,0,1,Corporate Auto,Branch
GE46404,No,Basic,F,Married,68,13,98,0,1,Personal Auto,Agent
PP26786,No,Basic,M,Married,73,29,78,0,1,Corporate Auto,Branch
BE55425,No,Extended,M,Married,82,18,2,0,8,Personal Auto,Web
SH75038,No,Basic,F,Divorced,74,12,94,0,8,Personal Auto,Agent
LD22387,No,Extended,F,Married,79,29,81,2,8,Corporate Auto,Branch
FF94034,No,Basic,F,Divorced,106,0,87,0,8,Personal Auto,Branch
YK16362,No,Extended,F,Married,127,23,60,0,3,Corporate Auto,Branch
DN10177,No,Basic,M,Single,67,26,4,0,3,Personal Auto,Call Center
IV35546,No,Basic,F,Married,71,4,89,0,8,Corporate Auto,Branch
SK12432,No,Basic,M,Single,73,12,84,0,1,Personal Auto,Web
DF71709,No,Premium,M,Divorced,115,22,78,0,2,Corporate Auto,Agent
UT61518,Yes,Basic,M,Married,71,16,38,0,2,Personal Auto,Call Center
PU75847,No,Basic,M,Married,62,19,57,0,3,Personal Auto,Agent
XA47378,No,Basic,F,Married,72,11,90,0,1,Corporate Auto,Branch
NE22677,No,Extended,M,Divorced,124,12,58,0,2,Special Auto,Web
HV62406,No,Basic,F,Single,67,6,29,0,1,Personal Auto,Agent
VS20668,No,Basic,F,Single,73,8,63,0,1,Personal Auto,Branch
YZ79232,No,Basic,M,Single,67,10,38,0,9,Personal Auto,Web
ND87457,No,Extended,M,Divorced,78,27,75,0,9,Personal Auto,Branch
TY59231,Yes,Extended,F,Single,130,12,15,0,1,Personal Auto,Agent
DA54619,Yes,Premium,F,Married,113,20,44,0,9,Personal Auto,Web
OL27257,No,Premium,F,Married,115,28,84,0,1,Personal Auto,Branch
TH86528,No,Extended,F,Single,76,20,17,0,6,Personal Auto,Call Center
DS34823,Yes,Basic,F,Single,61,17,1,1,7,Personal Auto,Agent
HB24005,No,Basic,M,Single,62,17,29,1,1,Personal Auto,Agent
ZV96574,No,Basic,F,Married,62,31,30,1,2,Corporate Auto,Branch
JC80093,No,Basic,M,Divorced,66,34,74,0,1,Personal Auto,Branch
KN24990,No,Basic,M,Married,181,21,22,2,2,Personal Auto,Web
RR39751,No,Extended,F,Married,96,19,30,0,1,Personal Auto,Branch
BN80677,No,Extended,M,Single,82,31,38,0,2,Corporate Auto,Branch
WL74893,No,Basic,F,Married,62,22,57,0,9,Special Auto,Agent
ZN59196,No,Premium,F,Married,109,27,88,0,1,Personal Auto,Call Center
PF77449,No,Extended,F,Married,82,29,61,1,2,Personal Auto,Call Center
HO38996,No,Basic,M,Married,67,1,19,0,1,Special Auto,Call Center
YU86361,Yes,Extended,F,Divorced,239,19,59,0,7,Personal Auto,Agent
PJ13204,No,Extended,F,Married,89,10,83,0,1,Corporate Auto,Call Center
SP63623,No,Basic,M,Single,69,31,89,0,5,Personal Auto,Agent
DP33625,Yes,Basic,M,Married,102,3,46,0,3,Personal Auto,Agent
BJ18904,No,Basic,M,Married,106,16,23,0,1,Personal Auto,Agent
TR26615,No,Basic,M,Married,69,5,74,0,1,Corporate Auto,Branch
ZD44648,No,Extended,M,Single,125,16,29,0,9,Personal Auto,Web
QW60568,No,Premium,M,Married,111,4,69,0,3,Corporate Auto,Call Center
XS78545,No,Basic,F,Married,61,26,62,0,2,Personal Auto,Web
EU19773,No,Premium,F,Married,107,11,47,2,6,Personal Auto,Branch
ZL45417,No,Extended,F,Single,96,2,53,0,1,Personal Auto,Agent
JS58659,No,Basic,M,Married,74,2,45,0,2,Special Auto,Agent
XK84089,Yes,Basic,M,Divorced,66,7,56,0,1,Personal Auto,Agent
LH91968,Yes,Basic,M,Married,114,24,10,3,9,Corporate Auto,Agent
NX63627,No,Extended,M,Married,132,5,97,0,8,Personal Auto,Agent
ND62955,No,Basic,M,Married,117,3,93,0,1,Personal Auto,Agent
YQ11786,No,Basic,M,Married,199,0,74,0,1,Personal Auto,Call Center
TM13955,No,Extended,M,Married,80,28,97,0,1,Corporate Auto,Branch
IA91291,No,Basic,F,Married,66,7,28,0,2,Corporate Auto,Branch
RO89785,Yes,Extended,M,Married,98,19,96,1,1,Personal Auto,Branch
QW40898,Yes,Basic,F,Married,71,29,70,0,1,Personal Auto,Call Center
ZD40816,No,Basic,M,Married,71,29,62,0,1,Personal Auto,Agent
PD82395,No,Premium,F,Married,115,0,3,0,3,Special Auto,Branch
NW23827,No,Basic,F,Married,63,21,23,0,7,Personal Auto,Agent
GG61186,No,Premium,F,Married,110,22,72,0,9,Personal Auto,Agent
TB31268,No,Basic,F,Married,74,3,20,0,2,Personal Auto,Web
SX98462,No,Basic,M,Married,64,31,31,0,2,Personal Auto,Agent
OL82456,Yes,Basic,M,Married,103,8,50,0,1,Personal Auto,Branch
DN14211,No,Basic,M,Married,65,28,19,0,2,Personal Auto,Agent
ZG12619,Yes,Basic,F,Married,73,4,47,0,2,Personal Auto,Call Center
VH31071,No,Basic,F,Married,118,30,76,0,9,Personal Auto,Call Center
SP36555,No,Extended,M,Single,97,4,11,0,4,Personal Auto,Agent
ME83611,Yes,Basic,F,Single,63,11,2,0,1,Personal Auto,Web
PH85036,No,Basic,F,Married,68,4,31,0,4,Corporate Auto,Agent
PE54870,No,Basic,M,Divorced,101,8,89,0,1,Personal Auto,Web
DT52189,No,Extended,F,Divorced,87,2,41,0,3,Personal Auto,Call Center
XN48526,No,Basic,F,Married,69,0,86,0,1,Personal Auto,Branch
KW52227,No,Basic,M,Married,66,19,22,0,2,Personal Auto,Web
JC98569,No,Extended,F,Married,79,29,17,0,4,Personal Auto,Branch
BG48083,No,Extended,F,Single,82,4,9,1,7,Personal Auto,Web
PD19551,No,Basic,F,Divorced,64,0,32,0,1,Personal Auto,Call Center
BJ13380,No,Basic,F,Single,69,4,92,2,3,Personal Auto,Agent
HY25004,No,Basic,F,Married,62,12,53,0,3,Personal Auto,Call Center
WF50693,No,Extended,M,Married,128,6,81,0,1,Corporate Auto,Branch
MA45099,No,Extended,M,Married,83,18,86,1,4,Corporate Auto,Agent
ZC69696,No,Basic,F,Divorced,110,31,20,0,2,Personal Auto,Branch
VO43359,No,Basic,M,Married,62,35,47,2,1,Personal Auto,Call Center
OM63954,No,Premium,F,Single,117,16,35,0,9,Personal Auto,Agent
GV71044,No,Basic,F,Single,66,12,71,0,1,Personal Auto,Agent
TM79451,No,Basic,F,Single,67,33,57,0,5,Personal Auto,Agent
PA84292,No,Basic,F,Single,69,13,75,0,1,Personal Auto,Agent
QX67584,Yes,Basic,F,Married,108,3,44,0,3,Personal Auto,Branch
JK90180,No,Basic,M,Single,62,22,39,0,6,Personal Auto,Branch
BH35482,No,Basic,M,Married,61,27,12,0,3,Corporate Auto,Web
VU84949,No,Basic,F,Married,70,13,8,0,3,Personal Auto,Branch
SF46129,No,Premium,M,Married,111,23,95,0,3,Personal Auto,Web
OH35544,No,Extended,F,Single,82,14,23,0,6,Corporate Auto,Agent
ZF82387,No,Extended,M,Divorced,89,6,17,0,2,Corporate Auto,Branch
MD40054,Yes,Extended,M,Single,83,30,72,0,7,Personal Auto,Branch
LE96510,No,Basic,F,Married,74,0,52,0,1,Personal Auto,Call Center
MC11907,No,Basic,F,Married,64,4,0,1,6,Corporate Auto,Agent
DA57177,Yes,Basic,F,Married,109,16,70,1,1,Personal Auto,Agent
SU77646,No,Basic,M,Divorced,73,7,78,0,5,Personal Auto,Branch
YZ19736,Yes,Basic,M,Married,66,13,59,0,1,Personal Auto,Web
JZ69749,No,Extended,F,Single,92,1,17,0,6,Personal Auto,Agent
BJ22117,No,Basic,M,Married,64,13,41,0,5,Personal Auto,Branch
UQ60825,No,Basic,F,Married,115,8,19,0,3,Corporate Auto,Call Center
ZZ89380,No,Extended,F,Married,80,14,84,0,1,Special Auto,Call Center
LU87443,No,Basic,F,Single,61,17,30,0,4,Personal Auto,Branch
DG33206,No,Premium,F,Married,110,17,44,0,8,Personal Auto,Agent
AB98823,No,Extended,M,Married,86,4,56,0,8,Personal Auto,Web
MS34991,No,Extended,M,Married,85,32,55,0,8,Personal Auto,Branch
EE53627,No,Basic,M,Single,64,32,60,1,1,Personal Auto,Call Center
XY39691,No,Basic,F,Married,110,4,61,0,1,Personal Auto,Web
ZU96776,No,Extended,M,Single,90,4,18,0,5,Personal Auto,Call Center
FF84784,No,Basic,M,Married,72,18,31,1,3,Personal Auto,Agent
QT90140,Yes,Basic,F,Married,66,32,30,0,7,Personal Auto,Branch
TO71844,No,Basic,M,Single,67,6,60,1,1,Personal Auto,Branch
HV69023,No,Basic,F,Married,108,21,9,0,3,Personal Auto,Web
RE32481,No,Basic,F,Married,195,31,15,0,1,Personal Auto,Call Center
CA79988,No,Basic,M,Single,67,35,7,0,1,Personal Auto,Call Center
DO48071,No,Basic,F,Married,70,21,31,0,1,Personal Auto,Web
